Well;Depth;GR;NPHI;RHOB;PEF;DT;RD_LOG;VSH;SW;KLOGH;PHIF;PHID;N-D;Id_discreto;Lithofacies
F-14;3173.75;50.1090;0.2220;2.1720;3.1660;92.7320;1.7414;0.3930;0.0310;3.8530;0.2733;0.2733;-0.0510;1;F-TIDAL BAR
F-14;3174.00;49.6820;0.2140;2.1720;3.1040;92.7200;1.7476;0.3960;0.0300;3.0470;0.2733;0.2733;-0.0590;1;F-TIDAL BAR
F-14;3174.25;48.7200;0.2120;2.1750;3.0370;93.8770;1.7426;0.3860;0.0300;3.8370;0.2714;0.2714;-0.0590;1;F-TIDAL BAR
F-14;3174.50;47.7580;0.2110;2.1780;2.9710;95.0340;1.7376;0.3690;0.0300;5.5730;0.2697;0.2697;-0.0590;1;F-TIDAL BAR
F-14;3174.75;49.4590;0.2110;2.1730;3.0610;95.2550;1.7415;0.3740;0.0300;4.8020;0.2727;0.2727;-0.0620;1;F-TIDAL BAR
F-14;3175.00;51.1610;0.2100;2.1680;3.1510;95.4760;1.7453;0.3960;0.0300;2.9460;0.2757;0.2757;-0.0650;1;F-TIDAL BAR
F-14;3175.25;51.9040;0.2120;2.1670;3.1660;94.8730;1.7411;0.4030;0.0300;2.9450;0.2761;0.2761;-0.0640;1;F-TIDAL BAR
F-14;3175.50;52.6480;0.2140;2.1660;3.1810;94.2700;1.7368;0.4080;0.0300;2.3540;0.2763;0.2763;-0.0630;1;F-TIDAL BAR
F-14;3175.75;51.1390;0.2180;2.1620;3.1740;94.5700;1.7320;0.4070;0.0300;2.9290;0.2790;0.2790;-0.0610;1;F-TIDAL BAR
F-14;3176.00;49.6310;0.2220;2.1570;3.1670;94.8700;1.7271;0.3890;0.0300;4.0430;0.2815;0.2815;-0.0600;1;F-TIDAL BAR
F-14;3176.25;48.6650;0.2190;2.1560;3.1450;95.9860;1.7323;0.3910;0.0300;4.3310;0.2825;0.2825;-0.0640;1;F-TIDAL BAR
F-14;3176.50;47.7000;0.2160;2.1540;3.1230;97.1010;1.7374;0.3830;0.0300;5.8190;0.2834;0.2834;-0.0670;1;F-TIDAL BAR
F-14;3176.75;50.1390;0.2200;2.1580;3.0690;96.7030;1.7323;0.3820;0.0300;4.9680;0.2814;0.2814;-0.0620;1;F-TIDAL BAR
F-14;3177.00;52.5770;0.2230;2.1610;3.0140;96.3050;1.7272;0.4010;0.0300;3.5220;0.2795;0.2795;-0.0560;1;F-TIDAL BAR
F-14;3177.25;51.9520;0.2180;2.1620;3.0530;96.4940;1.7238;0.4140;0.0300;2.4660;0.2790;0.2790;-0.0610;1;F-TIDAL BAR
F-14;3177.50;51.3280;0.2130;2.1630;3.0930;96.6830;1.7204;0.4170;0.0300;2.1250;0.2785;0.2785;-0.0650;1;F-TIDAL BAR
F-14;3177.75;49.3810;0.2190;2.1650;3.0560;96.3180;1.7274;0.3960;0.0300;3.5730;0.2773;0.2773;-0.0580;1;F-TIDAL BAR
F-14;3178.00;47.4330;0.2250;2.1670;3.0200;95.9530;1.7343;0.3780;0.0300;5.5060;0.2761;0.2761;-0.0520;1;F-TIDAL BAR
F-14;3178.25;49.9740;0.2240;2.1650;2.8800;97.2210;1.7314;0.3760;0.0300;5.3600;0.2770;0.2770;-0.0540;1;F-TIDAL BAR
F-14;3178.50;52.5150;0.2230;2.1640;2.7400;98.4890;1.7284;0.4010;0.0300;3.0200;0.2780;0.2780;-0.0560;1;F-TIDAL BAR
F-14;3178.75;51.7950;0.2190;2.1650;2.7310;97.5360;1.7305;0.3970;0.0290;3.4660;0.2771;0.2771;-0.0580;1;F-TIDAL BAR
F-14;3179.00;51.0750;0.2150;2.1670;2.7220;96.5840;1.7326;0.3970;0.0300;3.3220;0.2762;0.2762;-0.0610;1;F-TIDAL BAR
F-14;3179.25;52.0080;0.2140;2.1590;2.6870;96.7360;1.7311;0.4000;0.0290;3.3190;0.2808;0.2808;-0.0670;1;F-TIDAL BAR
F-14;3179.50;52.9410;0.2130;2.1510;2.6520;96.8880;1.7296;0.4070;0.0290;3.0730;0.2854;0.2854;-0.0730;1;F-TIDAL BAR
F-14;3179.75;51.0700;0.2080;2.1520;2.5920;96.4860;1.7231;0.4170;0.0290;2.3560;0.2844;0.2844;-0.0760;1;F-TIDAL BAR
F-14;3180.00;49.2000;0.2040;2.1540;2.5320;96.0830;1.7165;0.4000;0.0290;3.1910;0.2834;0.2834;-0.0800;1;F-TIDAL BAR
F-14;3180.25;49.7610;0.2220;2.1510;2.6050;96.0300;1.7178;0.3820;0.0290;4.5950;0.2849;0.2849;-0.0630;1;F-TIDAL BAR
F-14;3180.50;50.3210;0.2390;2.1490;2.6790;95.9770;1.7191;0.3890;0.0290;4.0090;0.2865;0.2865;-0.0470;1;F-TIDAL BAR
F-14;3180.75;51.1020;0.2240;2.1490;2.6570;96.2070;1.7197;0.4010;0.0290;3.8170;0.2863;0.2863;-0.0620;1;F-TIDAL BAR
F-14;3181.00;51.8830;0.2090;2.1490;2.6360;96.4370;1.7203;0.4070;0.0290;3.0120;0.2862;0.2862;-0.0770;1;F-TIDAL BAR
F-14;3181.25;52.9260;0.2110;2.1530;2.6390;95.8950;1.7225;0.4110;0.0290;2.8530;0.2839;0.2839;-0.0730;1;F-TIDAL BAR
F-14;3181.50;53.9680;0.2130;2.1570;2.6430;95.3530;1.7246;0.4150;0.0290;2.5520;0.2817;0.2817;-0.0690;1;F-TIDAL BAR
F-14;3181.75;50.3050;0.2020;2.1880;2.7260;92.8250;1.7090;0.4170;0.0290;2.0590;0.2639;0.2639;-0.0620;1;F-TIDAL BAR
F-14;3182.00;46.6420;0.1910;2.2190;2.8090;90.2970;1.6927;0.3920;0.0280;2.6120;0.2462;0.2462;-0.0560;1;F-TIDAL BAR
F-14;3182.25;44.7190;0.1860;2.2080;2.8710;91.1020;1.6948;0.3430;0.0270;6.2680;0.2527;0.2527;-0.0670;1;F-TIDAL BAR
F-14;3182.50;42.7960;0.1810;2.1970;2.9330;91.9070;1.6968;0.3380;0.0270;7.0060;0.2591;0.2591;-0.0780;1;F-TIDAL BAR
F-14;3182.75;41.5870;0.1780;2.2060;3.0030;91.6240;1.7071;0.3310;0.0270;7.9950;0.2537;0.2537;-0.0760;1;F-TIDAL BAR
F-14;3183.00;40.3790;0.1750;2.2160;3.0740;91.3410;1.7172;0.3110;0.0270;12.1930;0.2483;0.2483;-0.0730;1;F-TIDAL BAR
F-14;3183.25;39.9660;0.1780;2.2200;3.2280;91.5910;1.7170;0.3030;0.0260;12.5820;0.2457;0.2457;-0.0680;1;F-TIDAL BAR
F-14;3183.50;39.5530;0.1810;2.2250;3.3810;91.8420;1.7168;0.3000;0.0270;14.0020;0.2430;0.2430;-0.0620;1;F-TIDAL BAR
F-14;3183.75;46.7370;0.1880;2.2110;3.1760;91.9980;1.7267;0.3100;0.0270;11.1090;0.2508;0.2508;-0.0620;1;F-TIDAL BAR
F-14;3184.00;53.9210;0.1960;2.1970;2.9710;92.1540;1.7363;0.3850;0.0280;3.0170;0.2586;0.2586;-0.0630;1;F-TIDAL BAR
F-14;3184.25;59.8430;0.1980;2.1840;3.0450;92.3540;1.7316;0.4470;0.0290;0.9650;0.2662;0.2662;-0.0680;1;F-TIDAL BAR
F-14;3184.50;65.7640;0.2000;2.1710;3.1180;92.5550;1.7268;0.5030;0.0290;0.3110;0.2737;0.2737;-0.0730;1;F-TIDAL BAR
F-14;3184.75;63.0790;0.2070;2.1920;3.1230;97.3220;1.7325;0.5240;0.0290;0.2110;0.2618;0.2618;-0.0550;1;F-TIDAL BAR
F-14;3185.00;60.3940;0.2140;2.2130;3.1270;102.0890;1.7382;0.5080;0.0290;0.2640;0.2499;0.2499;-0.0360;1;F-TIDAL BAR
F-14;3185.25;63.3560;0.2090;2.2180;3.0630;97.7570;1.7369;0.4780;0.0290;0.4180;0.2469;0.2469;-0.0380;1;F-TIDAL BAR
F-14;3185.50;66.3180;0.2040;2.2230;2.9990;93.4260;1.7357;0.4980;0.0290;0.2380;0.2439;0.2439;-0.0400;1;F-TIDAL BAR
F-14;3185.75;67.1640;0.2030;2.2160;2.9950;92.6090;1.7381;0.5400;0.0290;0.1140;0.2480;0.2480;-0.0450;1;F-TIDAL BAR
F-14;3186.00;68.0090;0.2010;2.2090;2.9900;91.7920;1.7405;0.5390;0.0290;0.1120;0.2521;0.2521;-0.0510;1;F-TIDAL BAR
F-14;3186.25;66.4410;0.2090;2.1840;2.8700;92.7650;1.7352;0.5500;0.0300;0.1060;0.2662;0.2662;-0.0570;1;F-TIDAL BAR
F-14;3186.50;64.8720;0.2160;2.1600;2.7490;93.7370;1.7299;0.5380;0.0300;0.1820;0.2803;0.2803;-0.0640;1;F-TIDAL BAR
F-14;3186.75;64.1070;0.2190;2.1700;2.8050;93.6470;1.7301;0.5160;0.0290;0.2820;0.2741;0.2741;-0.0560;1;F-TIDAL BAR
F-14;3187.00;63.3420;0.2210;2.1810;2.8600;93.5570;1.7303;0.5150;0.0290;0.2890;0.2678;0.2678;-0.0470;1;F-TIDAL BAR
F-14;3187.25;64.3180;0.2090;2.1810;2.8770;93.8560;1.7484;0.5040;0.0290;0.3170;0.2682;0.2682;-0.0590;1;F-TIDAL BAR
F-14;3187.50;65.2940;0.1970;2.1800;2.8930;94.1560;1.7658;0.5240;0.0290;0.1910;0.2686;0.2686;-0.0710;1;F-TIDAL BAR
F-14;3187.75;60.4120;0.2080;2.1790;3.0120;96.5200;1.7478;0.5260;0.0290;0.2000;0.2693;0.2693;-0.0610;1;F-TIDAL BAR
F-14;3188.00;55.5300;0.2200;2.1770;3.1300;98.8830;1.7291;0.4710;0.0290;0.6260;0.2701;0.2701;-0.0510;1;F-TIDAL BAR
F-14;3188.25;54.2690;0.2120;2.1760;3.1710;98.1110;1.7284;0.4330;0.0290;1.4620;0.2710;0.2710;-0.0590;1;F-TIDAL BAR
F-14;3188.50;53.0070;0.2040;2.1740;3.2120;97.3380;1.7277;0.4280;0.0290;1.5730;0.2721;0.2721;-0.0680;1;F-TIDAL BAR
F-14;3188.75;51.9700;0.2080;2.1690;3.2250;96.6860;1.7353;0.4120;0.0290;2.2370;0.2746;0.2746;-0.0660;1;F-TIDAL BAR
F-14;3189.00;50.9330;0.2130;2.1650;3.2370;96.0340;1.7428;0.4120;0.0280;2.3610;0.2772;0.2772;-0.0640;1;F-TIDAL BAR
F-14;3189.25;51.6810;0.2070;2.1780;3.4300;96.0550;1.7327;0.3960;0.0280;3.4560;0.2697;0.2697;-0.0630;1;F-TIDAL BAR
F-14;3189.50;52.4290;0.2000;2.1910;3.6220;96.0760;1.7223;0.4120;0.0280;1.9610;0.2622;0.2622;-0.0620;1;F-TIDAL BAR
F-14;3189.75;52.0740;0.2080;2.1860;3.4710;97.5000;1.7179;0.4160;0.0280;1.8330;0.2651;0.2651;-0.0570;1;F-TIDAL BAR
F-14;3190.00;51.7190;0.2160;2.1810;3.3190;98.9230;1.7134;0.4080;0.0280;2.5040;0.2680;0.2680;-0.0520;1;F-TIDAL BAR
F-14;3190.25;49.9030;0.2150;2.1790;3.2590;98.5170;1.7129;0.3980;0.0280;2.9200;0.2690;0.2690;-0.0540;1;F-TIDAL BAR
F-14;3190.50;48.0860;0.2150;2.1780;3.2000;98.1110;1.7124;0.3750;0.0280;4.4770;0.2699;0.2699;-0.0550;1;F-TIDAL BAR
F-14;3190.75;51.1800;0.2130;2.1800;3.1700;97.1790;1.7069;0.3820;0.0280;4.3070;0.2687;0.2687;-0.0560;1;F-TIDAL BAR
F-14;3191.00;54.2730;0.2110;2.1820;3.1410;96.2480;1.7012;0.4090;0.0280;2.2070;0.2674;0.2674;-0.0560;1;F-TIDAL BAR
F-14;3191.25;52.7400;0.2090;2.1810;3.1470;96.9290;1.7054;0.4250;0.0290;1.5140;0.2683;0.2683;-0.0600;1;F-TIDAL BAR
F-14;3191.50;51.2060;0.2060;2.1790;3.1530;97.6100;1.7095;0.4070;0.0280;2.2270;0.2692;0.2692;-0.0630;1;F-TIDAL BAR
F-14;3191.75;50.2010;0.2010;2.1670;3.1480;97.1790;1.7110;0.3990;0.0280;2.8640;0.2760;0.2760;-0.0750;1;F-TIDAL BAR
F-14;3192.00;49.1950;0.1970;2.1550;3.1430;96.7480;1.7126;0.3950;0.0280;3.3570;0.2828;0.2828;-0.0860;1;F-TIDAL BAR
F-14;3192.25;49.9960;0.2020;2.1630;3.0580;96.4200;1.7092;0.3780;0.0280;4.8310;0.2782;0.2782;-0.0760;1;F-TIDAL BAR
F-14;3192.50;50.7960;0.2070;2.1710;2.9730;96.0920;1.7057;0.3770;0.0280;5.2730;0.2735;0.2735;-0.0670;1;F-TIDAL BAR
F-14;3192.75;50.2010;0.2080;2.1720;2.7600;96.5680;1.7153;0.3930;0.0280;3.2840;0.2734;0.2734;-0.0660;1;F-TIDAL BAR
F-14;3193.00;49.6050;0.2090;2.1720;2.5460;97.0440;1.7247;0.3810;0.0280;4.2270;0.2733;0.2733;-0.0650;1;F-TIDAL BAR
F-14;3193.25;48.8050;0.2070;2.1630;2.5850;96.4110;1.7208;0.3900;0.0280;3.7040;0.2781;0.2781;-0.0710;1;F-TIDAL BAR
F-14;3193.50;48.0040;0.2060;2.1550;2.6240;95.7790;1.7169;0.3790;0.0280;5.0390;0.2829;0.2829;-0.0770;1;F-TIDAL BAR
F-14;3193.75;49.2450;0.2040;2.1600;2.6530;94.3440;1.7023;0.3710;0.0280;5.5930;0.2801;0.2801;-0.0770;1;F-TIDAL BAR
F-14;3194.00;50.4860;0.2010;2.1650;2.6820;92.9090;1.6872;0.3760;0.0280;4.7590;0.2772;0.2772;-0.0770;1;F-TIDAL BAR
F-14;3194.25;50.3030;0.2050;2.1730;2.6460;93.0610;1.6803;0.4010;0.0280;2.7420;0.2724;0.2724;-0.0670;1;F-TIDAL BAR
F-14;3194.50;50.1190;0.2100;2.1820;2.6100;93.2130;1.6733;0.4120;0.0280;2.0290;0.2675;0.2675;-0.0580;1;F-TIDAL BAR
F-14;3194.75;49.9540;0.2090;2.1930;2.6710;93.0150;1.6749;0.3690;0.0270;5.0750;0.2614;0.2614;-0.0530;1;F-TIDAL BAR
F-14;3195.00;49.7900;0.2080;2.2030;2.7320;92.8170;1.6765;0.3670;0.0280;4.6770;0.2553;0.2553;-0.0470;1;F-TIDAL BAR
F-14;3195.25;50.7810;0.2100;2.1900;2.7080;92.0370;1.6707;0.4010;0.0280;2.3760;0.2627;0.2627;-0.0530;1;F-TIDAL BAR
F-14;3195.50;51.7720;0.2120;2.1770;2.6840;91.2580;1.6648;0.4190;0.0280;1.5080;0.2702;0.2702;-0.0580;1;F-TIDAL BAR
F-14;3195.75;52.1450;0.2160;2.1790;2.6910;90.0570;1.6556;0.4050;0.0280;2.6040;0.2691;0.2691;-0.0530;1;F-TIDAL BAR
F-14;3196.00;52.5180;0.2200;2.1810;2.6980;88.8560;1.6463;0.3980;0.0280;2.9060;0.2679;0.2679;-0.0480;1;F-TIDAL BAR
F-14;3196.25;51.1090;0.2130;2.1830;2.7700;89.9360;1.6429;0.4140;0.0280;2.1130;0.2667;0.2667;-0.0540;1;F-TIDAL BAR
F-14;3196.50;49.7000;0.2050;2.1850;2.8420;91.0150;1.6395;0.3980;0.0280;2.6550;0.2655;0.2655;-0.0600;1;F-TIDAL BAR
F-14;3196.75;51.7070;0.2040;2.1900;2.9610;93.0610;1.6338;0.3890;0.0280;3.1730;0.2629;0.2629;-0.0590;1;F-TIDAL BAR
F-14;3197.00;53.7140;0.2030;2.1950;3.0790;95.1070;1.6280;0.4110;0.0280;2.0360;0.2603;0.2603;-0.0570;1;F-TIDAL BAR
F-14;3197.25;52.5610;0.2080;2.1880;3.4290;95.7820;1.6189;0.4260;0.0290;1.4820;0.2638;0.2638;-0.0560;1;F-TIDAL BAR
F-14;3197.50;51.4090;0.2130;2.1820;3.7780;96.4560;1.6096;0.4150;0.0290;2.0350;0.2673;0.2673;-0.0540;1;F-TIDAL BAR
F-14;3197.75;51.2000;0.2060;2.1860;3.7270;93.8030;1.5940;0.4030;0.0290;2.5640;0.2651;0.2651;-0.0590;1;F-TIDAL BAR
F-14;3198.00;50.9910;0.1980;2.1900;3.6750;91.1500;1.5779;0.4080;0.0290;2.1970;0.2629;0.2629;-0.0650;1;F-TIDAL BAR
F-14;3198.25;49.7010;0.2010;2.1890;3.7140;90.2800;1.5586;0.3840;0.0290;3.8880;0.2637;0.2637;-0.0620;1;F-TIDAL BAR
F-14;3198.50;48.4100;0.2040;2.1870;3.7530;89.4100;1.5384;0.3820;0.0290;3.9410;0.2644;0.2644;-0.0600;1;F-TIDAL BAR
F-14;3198.75;49.1960;0.2020;2.1990;3.6710;86.4640;1.5352;0.3770;0.0290;4.2590;0.2575;0.2575;-0.0560;1;F-TIDAL BAR
F-14;3199.00;49.9830;0.1990;2.2110;3.5890;83.5180;1.5320;0.3840;0.0290;3.2290;0.2507;0.2507;-0.0520;1;F-TIDAL BAR
F-14;3199.25;49.6710;0.2040;2.1940;3.3120;86.3930;1.5228;0.3930;0.0300;2.3730;0.2606;0.2606;-0.0570;1;F-TIDAL BAR
F-14;3199.50;49.3600;0.2080;2.1770;3.0340;89.2680;1.5135;0.3930;0.0300;2.6360;0.2705;0.2705;-0.0620;1;F-TIDAL BAR
F-14;3199.75;48.6190;0.2160;2.1680;2.9630;88.9580;1.5043;0.3790;0.0300;4.7630;0.2754;0.2754;-0.0600;1;F-TIDAL BAR
F-14;3200.00;47.8790;0.2230;2.1590;2.8930;88.6480;1.4948;0.3670;0.0300;6.4170;0.2805;0.2805;-0.0570;1;F-TIDAL BAR
F-14;3200.25;48.3170;0.2140;2.1660;2.8870;88.9360;1.5005;0.3700;0.0300;6.3290;0.2767;0.2767;-0.0620;1;F-TIDAL BAR
F-14;3200.50;48.7540;0.2050;2.1720;2.8810;89.2240;1.5061;0.3840;0.0300;4.0350;0.2729;0.2729;-0.0680;1;F-TIDAL BAR
F-14;3200.75;47.0460;0.2040;2.1700;2.8300;89.6260;1.4982;0.3730;0.0300;5.0210;0.2745;0.2745;-0.0700;1;F-TIDAL BAR
F-14;3201.00;45.3370;0.2030;2.1670;2.7780;90.0290;1.4901;0.3470;0.0300;8.1960;0.2761;0.2761;-0.0730;1;F-TIDAL BAR
F-14;3201.25;45.7350;0.2100;2.1640;2.7930;91.5060;1.4790;0.3540;0.0300;8.5700;0.2775;0.2775;-0.0670;1;F-TIDAL BAR
F-14;3201.50;46.1340;0.2180;2.1620;2.8080;92.9830;1.4676;0.3540;0.0310;9.4780;0.2791;0.2791;-0.0610;1;F-TIDAL BAR
F-14;3201.75;45.9630;0.2200;2.1600;2.8330;92.6860;1.4590;0.3620;0.0310;7.2600;0.2802;0.2802;-0.0600;1;F-TIDAL BAR
F-14;3202.00;45.7920;0.2230;2.1580;2.8580;92.3900;1.4503;0.3590;0.0320;8.1710;0.2814;0.2814;-0.0580;1;F-TIDAL BAR
F-14;3202.25;46.4890;0.2260;2.1690;2.9000;93.4160;1.4466;0.3600;0.0320;9.0000;0.2751;0.2751;-0.0490;1;F-TIDAL BAR
F-14;3202.50;47.1870;0.2290;2.1800;2.9420;94.4420;1.4428;0.3670;0.0330;6.4030;0.2688;0.2688;-0.0400;1;F-TIDAL BAR
F-14;3202.75;46.9850;0.2250;2.1910;2.9230;92.7110;1.4417;0.3600;0.0330;7.0050;0.2622;0.2622;-0.0370;1;F-TIDAL BAR
F-14;3203.00;46.7820;0.2210;2.2030;2.9050;90.9800;1.4407;0.3570;0.0330;6.0150;0.2557;0.2557;-0.0350;1;F-TIDAL BAR
F-14;3203.25;46.1820;0.2210;2.2080;3.1320;91.0680;1.4294;0.3650;0.0340;5.3170;0.2529;0.2529;-0.0320;1;F-TIDAL BAR
F-14;3203.50;45.5820;0.2210;2.2120;3.3590;91.1560;1.4179;0.3620;0.0350;5.3840;0.2501;0.2501;-0.0290;1;F-TIDAL BAR
F-14;3203.75;47.3240;0.2090;2.2250;3.4380;88.7890;1.4162;0.3590;0.0350;4.9720;0.2428;0.2428;-0.0340;1;F-TIDAL BAR
F-14;3204.00;49.0650;0.1960;2.2380;3.5170;86.4230;1.4145;0.3700;0.0340;3.4300;0.2355;0.2355;-0.0390;1;F-TIDAL BAR
F-14;3204.25;48.2290;0.2010;2.2310;3.3860;88.4790;1.4198;0.3780;0.0350;2.8460;0.2396;0.2396;-0.0390;1;F-TIDAL BAR
F-14;3204.50;47.3940;0.2050;2.2230;3.2550;90.5350;1.4250;0.3800;0.0350;2.8100;0.2438;0.2438;-0.0380;1;F-TIDAL BAR
F-14;3204.75;48.2020;0.2010;2.2290;3.3930;90.0980;1.4316;0.3720;0.0350;3.5300;0.2405;0.2405;-0.0400;1;F-TIDAL BAR
F-14;3205.00;49.0100;0.1960;2.2350;3.5310;89.6620;1.4382;0.3810;0.0350;2.6080;0.2372;0.2372;-0.0420;1;F-TIDAL BAR
F-14;3205.25;49.2360;0.1850;2.2400;3.2570;88.2450;1.4649;0.3720;0.0350;2.9410;0.2345;0.2345;-0.0490;1;F-TIDAL BAR
F-14;3205.50;49.4620;0.1750;2.2440;2.9840;86.8280;1.4901;0.3730;0.0330;2.7500;0.2318;0.2318;-0.0560;1;F-TIDAL BAR
F-14;3205.75;48.5860;0.1700;2.2510;2.8580;85.1770;1.6444;0.3860;0.0330;1.9300;0.2281;0.2281;-0.0580;1;F-TIDAL BAR
F-14;3206.00;47.7100;0.1650;2.2570;2.7330;83.5250;1.7580;0.3640;0.0320;3.1660;0.2245;0.2245;-0.0590;1;F-TIDAL BAR
F-14;3206.25;48.3650;0.1640;2.2670;2.8130;80.6670;2.1094;0.3750;0.0290;2.0120;0.2190;0.2190;-0.0550;1;F-TIDAL BAR
F-14;3206.50;49.0200;0.1620;2.2760;2.8930;77.8100;2.3010;0.3910;0.0290;1.4250;0.2135;0.2135;-0.0510;1;F-TIDAL BAR
F-14;3206.75;47.2360;0.1550;2.2950;2.8910;79.2660;2.3010;0.3780;0.0250;1.6540;0.2026;0.2026;-0.0480;1;F-TIDAL BAR
F-14;3207.00;45.4520;0.1480;2.3140;2.8890;80.7230;2.3010;0.3650;0.0260;1.8590;0.1918;0.1918;-0.0440;1;F-TIDAL BAR
F-14;3207.25;46.0270;0.1430;2.3470;3.0220;81.5920;2.3010;0.3590;0.0230;1.5740;0.1734;0.1734;-0.0300;1;F-TIDAL BAR
F-14;3207.50;46.6030;0.1380;2.3790;3.1550;82.4610;2.3010;0.3660;0.0220;1.1830;0.1550;0.1550;-0.0170;1;F-TIDAL BAR
F-14;3207.75;49.1560;0.1330;2.4200;3.0960;80.1760;2.3010;0.3760;0.0250;0.7490;0.1313;0.1313;0.0020;1;F-TIDAL BAR
F-14;3208.00;51.7100;0.1280;2.4620;3.0380;77.8920;2.3010;0.3900;0.0250;3.3420;0.1075;0.1075;0.0200;1;F-TIDAL BAR
F-14;3208.25;52.9400;0.1410;2.4680;3.2740;76.5710;2.3010;0.3990;0.0220;1.3530;0.1039;0.1039;0.0370;1;F-TIDAL BAR
F-14;3208.50;54.1710;0.1540;2.4740;3.5110;75.2490;2.3010;0.4100;0.0220;1.9070;0.1003;0.1003;0.0540;1;F-TIDAL BAR
